baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SYMBOL,ENSEMBL
9.570650755843776,-2.520775674224399,1.8673180210460905,-1.349944490340341,0.17703378918980317,0.2951858680343699,AAGAB,ENSMUSG00000037257
5019.758665419798,0.5532626346430981,0.32790927315153107,1.687243027090083,0.09155663103585904,0.1858043053352971,AAK1,ENSMUSG00000057230
50.99246249121611,0.7890422765471727,0.9055980885473117,0.8712941055484023,0.38359358810344135,0.5190130584879401,AAMDC,ENSMUSG00000035642
184.63925839276848,-0.04603143249594632,0.4604746430956376,-0.09996518415539743,0.9203719659704679,0.9498002401803927,AAMP,ENSMUSG00000006299
2.052488997613048,-8.292521482778032,6.601022013067518,-1.25624811830077,0.20902602579561874,NA,AANAT,ENSMUSG00000020804
28.14510906713901,-2.75141417446581,1.1017558240711995,-2.4972994145824488,0.012514324193578081,0.04570909739874188,AAR2,ENSMUSG00000027628
1.1886864139482611,-7.690999933398534,6.771264993908316,-1.1358291161721843,0.25602808891826084,NA,AARD,ENSMUSG00000068522
169.9931779356776,1.0028288607596705,0.5619146905809714,1.7846638957291394,0.07431585051036717,0.16011062828873907,AARS,ENSMUSG00000031960
6.348214667111077,-3.9913231788693535,2.897756374165474,-1.3773839700443473,0.1683935662357788,NA,AARS2,ENSMUSG00000023938
0.20494593343935538,-5.155383805004631,6.796645801005457,-0.75851882766084,0.4481404461415982,NA,AARSD1,ENSMUSG00000075528
6.702143000467137,-6.783719588093465,2.661585314883672,-2.5487515091696227,0.010810930107216113,0.04124353997369931,AASDH,ENSMUSG00000055923
65.74920183530047,0.23650268975218888,0.7727112446126242,0.30606865294260405,0.759552374651249,0.8372962870952076,AASDHPPT,ENSMUSG00000025894
5.145428015356955,-5.676664157447731,3.6151475569407787,-1.5702441098286608,0.11635833121420698,NA,AASS,ENSMUSG00000029695
2.6665628662699197,-3.2979873252899217,4.90906731441919,-0.6718154618908743,0.5017011841369043,NA,AATBC,NA
131.71084314780182,0.3179329571000703,0.5305464439740168,0.599255655581476,0.5490024139909491,0.6656110157916528,AATF,ENSMUSG00000018697
4.195119888567706,-5.110104532688914,3.1305407193192276,-1.6323392636784375,0.10260803622434538,NA,AATK,ENSMUSG00000025375
1.6298252247732166,-5.6758992521699065,6.614425188314626,-0.8581092219770259,0.39083215558837336,NA,AATK-AS1,NA
0.6145847004483502,-5.640625043578994,6.7878953460186375,-0.8309829123820298,0.40598328255662264,NA,ABALON,NA
5.060556523726196,-5.60072511208975,3.2131986297408703,-1.7430373149827412,0.08132709695534773,NA,ABAT,ENSMUSG00000057880
163.84661381247366,-3.4250202773970653,1.1177896960190612,-3.0641007781652156,0.0021832535033463074,0.012405344407417859,ABCA1,ENSMUSG00000015243
6.418918479722179,-6.561149297119678,3.367739064496809,-1.9482356475560294,0.05138677323341685,NA,ABCA10,NA
0.7787945470695504,-7.081051944974145,6.774052932931115,-1.0453198425053039,0.2958751698608315,NA,ABCA11P,NA
10.53085840570188,-4.472748294872575,2.822896892602465,-1.5844532992308802,0.11309060108519317,0.215448941950345,ABCA12,ENSMUSG00000050296
15.60564096557511,-4.3149719728045275,2.027946617519625,-2.127754219725052,0.033357466883421685,0.09201572432672676,ABCA13,ENSMUSG00000004668
3.6092842652522474,-9.259371513989308,6.213505946054089,-1.4902007971633966,0.1361714468555337,NA,ABCA17P,NA
316.5947232049309,-0.07986770485544933,0.4523313426689064,-0.17656902655518658,0.859846925000916,0.9115557606674826,ABCA2,ENSMUSG00000026944
16.127863458015057,-4.091925553998526,1.54764801598163,-2.6439639451242614,0.00819413839786336,0.034007913186760774,ABCA3,ENSMUSG00000024130
9.693484469232121,-4.277530704964863,2.3216205227022915,-1.8424762630828035,0.06540551549599626,0.14601712368051933,ABCA4,ENSMUSG00000028125
10.724600677347754,-4.713339031732039,2.05752167441319,-2.2907846319899856,0.021975872908658434,0.0684511639403667,ABCA5,ENSMUSG00000018800
6.792330312223694,-5.091683241844657,3.6058437713983658,-1.4120642946962936,0.15793103079558435,0.27219807387877376,ABCA6,ENSMUSG00000044749
23.78624158134716,-3.883359125371414,1.2683148424132196,-3.0618258144661907,0.0021999142883104656,0.012460655904773072,ABCA7,ENSMUSG00000035722
6.9471230217352264,-4.198680329055742,3.06653777682599,-1.3691924361034848,0.1709391297729018,0.2886118957744858,ABCA8,NA
7.273683576081872,-4.878607873600875,2.7525897000488473,-1.7723701696312746,0.07633313018929373,0.16301828994726503,ABCA9,ENSMUSG00000041797
0.4313965680833294,-2.560873505233332,6.548924744801382,-0.3910372473383795,0.6957697040675869,NA,ABCA9-AS1,NA
215.3063699534929,1.0432585180971108,0.5444475873988384,1.9161780532105939,0.055342435888081756,0.13056480997091305,ABCB1,NA
4.020760653476924,-3.8507511980674267,3.092122561341955,-1.2453423568036817,0.2130059322253081,NA,ABCB10,ENSMUSG00000031974
5.030913203005035,-4.613573122134832,4.186667520667491,-1.1019678776401327,0.2704756369259168,NA,ABCB11,ENSMUSG00000027048
8.542751246024789,-4.654507011913668,1.8261320055618244,-2.548833818003026,0.010808379031648134,0.04124353997369931,ABCB4,ENSMUSG00000042476
6.973193536805753,-4.7041752117637,3.083274074996739,-1.5257077695140273,0.12708265870638544,0.23360858238200824,ABCB5,ENSMUSG00000072791
14.927068972197246,-0.42254316928537916,1.3436048740603128,-0.314484695197981,0.7531529387258584,0.833038335381975,ABCB6,ENSMUSG00000026198
1523.310121947086,0.47262422841832097,0.271566888368525,1.7403602893477745,0.08179577380700793,0.1709439767202638,ABCB7,ENSMUSG00000031333
5.772822040933541,-6.457499707444593,2.731062541976311,-2.364464236242527,0.01805617061007494,NA,ABCB8,ENSMUSG00000028973
99.51605891544217,-0.4818898099971672,0.6184481309228446,-0.779191957906145,0.43586664674190245,0.5673362779785346,ABCB9,ENSMUSG00000029408
28.319105210393328,-2.557100507428921,1.0889257508811254,-2.3482781129565478,0.018860432824159324,0.06133504856427144,ABCC1,ENSMUSG00000023088
15.544538254452377,-1.8919429599078517,1.5190818687336607,-1.2454516105080078,0.21296579217629363,0.3369155059702726,ABCC10,ENSMUSG00000032842
4.875641839231084,-4.755880462612468,3.6490611633212584,-1.3033161818213586,0.19246683882780738,NA,ABCC11,NA
6.048935360043033,-4.965894227709013,4.55183586101209,-1.090965135681509,0.2752882239291766,NA,ABCC12,ENSMUSG00000036872
2.106682652983603,-4.297741528172994,6.273569881349961,-0.6850551774276555,0.493309103087424,NA,ABCC13,NA
5.177577256664769,-4.2367814564769635,3.551212262723998,-1.193052158821701,0.23284894627779,NA,ABCC2,ENSMUSG00000025194
6.013990675232017,-4.077903593119205,2.6032853240506335,-1.5664451204964773,0.11724444684803716,NA,ABCC3,ENSMUSG00000020865
11.759588097958567,-3.493856280564356,1.581648402501934,-2.2089968130954967,0.02717486257193094,0.07930549229174509,ABCC4,ENSMUSG00000032849
222.27480220799586,-2.1364629164611992,0.4377508673413328,-4.880545250399948,1.0579293537209895e-6,1.8435885525455256e-5,ABCC5,ENSMUSG00000022822
0.7787945470695504,-7.081051944974145,6.774052932931115,-1.0453198425053039,0.2958751698608315,NA,ABCC5-AS1,NA
5.303623593639321,-4.514553973111809,4.077839800835669,-1.107094489633125,0.2682530777114385,NA,ABCC6,ENSMUSG00000030834
1.8270491311923123,-3.1276946169379785,6.481956058197734,-0.48252326749151303,0.6294342736970073,NA,ABCC6P1,NA
0.6062134759362363,-4.091307199283034,6.622492928603167,-0.6177895912296554,0.5367140456198405,NA,ABCC6P2,NA
6.424329929394425,-4.249230579379964,3.6907501403381096,-1.1513189508381871,0.2496010435860809,NA,ABCC8,ENSMUSG00000040136
8.000285590656983,-4.930438366482426,3.3008911452681744,-1.4936688759186159,0.13526218735714188,0.24421148485994276,ABCC9,ENSMUSG00000030249
29.011742004827923,-0.9303888860044894,1.032481121785265,-0.9011195133483432,0.3675247788775845,0.5030216000435959,ABCD1,ENSMUSG00000031378
9.274698476497717,-4.444481029212395,2.5285701677547787,-1.7577052382765521,0.07879767609989466,0.16684979972897132,ABCD2,ENSMUSG00000055782
159.89522072566058,0.08194046590171507,0.5377770913016807,0.15236882944079952,0.8788960404963043,0.9249718188928203,ABCD3,ENSMUSG00000028127
32.99175950539223,-1.0089068549772469,1.141312811391019,-0.8839880223088031,0.37670267866869084,0.5124280915502162,ABCD4,ENSMUSG00000021240
1175.5210454892576,0.40985431364216574,0.2745160068126137,1.4930069776293038,0.13543536042568696,0.24433053739503383,ABCE1,ENSMUSG00000058355
137.65022962454182,0.5789279532902392,0.5188235749641513,1.1158474310467499,0.2644874470397814,0.39478195092049906,ABCF1,ENSMUSG00000038762
541.7970391887443,0.31748976999276485,0.3435476901898245,0.9241505009605462,0.35540796308645306,0.4910837137007176,ABCF2,ENSMUSG00000028953
60.81682168900578,-0.9384201774200622,0.7856935492489985,-1.1943844751137982,0.23232760688879175,0.36027208227466145,ABCF3,ENSMUSG00000003234
146.13873324305504,-1.168778334833242,0.7067517683951007,-1.6537324519007799,0.098181885899427293,0.1952923850037932,ABCG1,ENSMUSG00000024030
10.233462171262742,-3.613881505965133,1.7909586561417332,-2.0178475329802015,0.04360714272880253,0.11040814817249481,ABCG2,ENSMUSG00000029802
6.3322168025217636,-4.135626933050839,2.0857435211036277,-1.98280703797299,0.04738898758035637,NA,ABCG4,ENSMUSG00000032131
6.111777668403614,0.9134441378181555,3.7666411774455546,0.2425089342961071,0.8083858348757149,NA,ABCG5,ENSMUSG00000040505
2.604941380900293,-5.321538952649118,5.756450833472564,-0.9244479118462154,0.35525315924576656,NA,ABCG8,ENSMUSG00000024254
2.5499226968199924,-8.003610287464927,4.524906893242799,-1.7687900494520663,0.07692891793592449,NA,ABHD1,ENSMUSG00000006638
2.4640638035814315,-5.63911119839933,3.931204457175799,-1.4344487191720627,0.15144425313777415,NA,ABHD10,ENSMUSG00000033157
7.32849426278961,-4.9150211409214295,2.3760091450901886,-2.068603629358028,0.038583297086351394,0.10180896631297237,ABHD11,ENSMUSG00000040532
0.49187024025445286,-6.418201160921836,6.778766326664435,-0.94680961868765,0.3437357995274915,NA,ABHD11-AS1,NA
70.58655513611882,1.227622890187156,0.7220109643192092,1.7002828916105075,0.08907772692091033,0.18193057270808044,ABHD12,ENSMUSG00000032046
2.066595763657302,-2.9759017003961654,6.294603920389284,-0.47277028674619503,0.6363770748826351,NA,ABHD12B,ENSMUSG00000090121
19.89706152651939,-1.9005293568006203,1.2799526416419633,-1.4848434973051516,0.13758528644807538,0.2471110524659343,ABHD13,ENSMUSG00000040396
1.7296696161777647,-3.9761094847175813,5.169543654812561,-0.7691412918074582,0.44180943775303205,NA,ABHD14A,ENSMUSG00000042210
0,NA,NA,NA,NA,NA,ABHD14A-ACY1,NA
2.462269261976254,-4.163834661869162,3.766238452960597,-1.1055685172020957,0.26891332280295743,NA,ABHD14B,ENSMUSG00000042073
4.5439514511672,-3.5288868217821583,3.428235584123845,-1.0293594868813651,0.3033107792495002,NA,ABHD15,ENSMUSG00000000686
140.01933166742705,0.41947546862229307,0.5870439075111696,0.7145555268611858,0.47488373367846404,0.6024780776513139,ABHD16A,ENSMUSG00000007036
1.1660787418031997,-4.849997867587297,6.6175411450955615,-0.7329002965371453,0.4636192422436551,NA,ABHD16B,ENSMUSG00000055882
40.664828284369555,0.07413682220682483,0.9148863926765701,0.08103391065849376,0.9354149843666753,0.9595241606660527,ABHD17A,ENSMUSG00000003346
557.9374148030237,0.5770266493143604,0.3616455959839186,1.5955583469624754,0.11058743341925605,0.2120595585247124,ABHD17B,ENSMUSG00000047368
228.44775732887135,-0.001934975294780986,0.4743983012739546,-0.004078798953505485,0.9967455983120787,0.997621280805654,ABHD17C,ENSMUSG00000038459
915.6162959876206,0.5805379654418907,0.2936210942378032,1.9771670933550642,0.04802274588115587,0.11813206638619558,ABHD2,ENSMUSG00000039202
2.4815231790419263,-5.0633365233207455,4.949676550864113,-1.0229631110818322,0.30632528769508566,NA,ABHD3,ENSMUSG00000002475
35.77836518912726,2.4036499795818753,1.0126498002025701,2.373624108848933,0.017614472263103746,0.058282632361285315,ABHD4,ENSMUSG00000040997
36.17893854732178,-0.09490833329587785,0.9218183906178433,-0.1029577346924768,0.9179965154545682,0.9486972518467405,ABHD5,ENSMUSG00000032540
45.59261816110026,-0.22897165155216015,0.9107557448441516,-0.2514084076311171,0.8014983680686918,0.8698328324098662,ABHD6,ENSMUSG00000025277
5.193620845898415,-4.520734443842141,2.4352003663243087,-1.8564116966957167,0.06339489879386588,NA,ABHD8,ENSMUSG00000007950
2388.0038503549613,1.2884968884194825,0.23166900723412504,5.561800880500712,2.6700484452859865e-8,6.541618690950667e-7,ABI1,ENSMUSG00000058835
524.0615209598923,1.5449889031653645,0.49765941085571996,3.104510573825526,0.0019059411507247428,0.011078282938587567,ABI2,ENSMUSG00000026782
73.50931382130904,-0.3915272495973372,0.8388316715583396,-0.46675306008650985,0.6406765627807846,0.7425135037110975,ABI3,ENSMUSG00000018381
12.770496739896888,-5.391455754648817,1.8625760446522026,-2.8946231592147202,0.0037961395925197,0.018908994313897816,ABI3BP,ENSMUSG00000035258
247.79579126556757,-0.2812038330221269,0.44119597276874783,-0.6373671800706111,0.5238857011087217,0.6446191818421614,ABL1,ENSMUSG00000026842
682.2380512541582,0.6802425412624369,0.4333535078374088,1.5697173992131597,0.11648087153933454,0.21988539005996166,ABL2,ENSMUSG00000026596
1294.6838565349692,-0.004070539574555597,0.3460659558748424,-0.011762323064299748,0.9906152404287429,0.9949677281272303,ABLIM1,ENSMUSG00000025085
8.303784196250334,-3.6393828659977085,1.998066478979415,-1.8214523411937003,0.06853812499366835,0.15124854024026474,ABLIM2,ENSMUSG00000029095
7.475196949188263,-2.1839566617512243,2.375963729749267,-0.9191877108249018,0.35799739789802726,0.49376336023647405,ABLIM3,ENSMUSG00000032735
1.75049873661016,-4.478379500577821,5.7649112323073775,-0.7768340777704172,0.43725666849365025,NA,ABO,ENSMUSG00000015787
2179.6181423263574,1.5980817256169244,0.231301870022675,6.909073953705006,4.878276155480852e-12,2.3524131683096555e-10,ABR,ENSMUSG00000017631
1.534811912172163,-4.390763712037972,6.536224079045233,-0.6717584432447036,0.5017374885073727,NA,ABRA,ENSMUSG00000042895
50.16112989883967,-4.091940010571103,1.6729765872932816,-2.4459039305454215,0.014448949535830431,0.05047440631259431,ABRACL,ENSMUSG00000078453
1.8736756516119866,-4.78331440724643,5.048894141842517,-0.9473984347591872,0.3434357884228025,NA,ABT1,ENSMUSG00000036376
4.092086028271933,-2.8064950517301868,2.429642141705025,-1.1551063440810676,0.24804688060770017,NA,ABTB1,ENSMUSG00000030083
141.47495446200756,-1.0551634194560575,0.5790080631131482,-1.822363947373666,0.06839978115634171,0.15101637729139977,ABTB2,ENSMUSG00000032724
28.13906250741677,-0.7034678153938329,1.106242144788034,-0.6359076253857817,0.5248366322574197,0.6452665677045897,ACAA1,NA
6.012711858610991,-3.5930933317485505,2.143255582998998,-1.676465168340229,0.0936471133445056,NA,ACAA2,ENSMUSG00000036880
837.4224264629119,0.4863939587585652,0.28432833455188655,1.710677057652881,0.08714074517847212,0.17918172827200074,ACACA,ENSMUSG00000020532
12.589980104596739,-4.585857606823705,1.7498595896448728,-2.620700331593112,0.00877493572775304,0.035684708195632214,ACACB,ENSMUSG00000042010
5.894786640923139,-3.639384715170263,2.2182292432710007,-1.6406711462353758,0.10086569753283628,NA,ACAD10,ENSMUSG00000029456
0.45088105356658187,-6.2926918554249385,6.779928830773524,-0.9281353849708484,0.35333734659877303,NA,ACAD11,ENSMUSG00000090150
22.98918785834931,-1.6139059130451892,1.5120858998646072,-1.067337452977836,0.28581948140528685,0.4185631336984894,ACAD8,ENSMUSG00000031969
15.007447842477667,-4.18404561073485,1.6055016668775315,-2.606067434904763,0.009158842778598878,0.03670786855063772,ACAD9,ENSMUSG00000027710
25.200962927380594,-3.8289136021522547,1.2008504628587486,-3.188501583317152,0.0014301222672452316,0.008836701249947823,ACADL,ENSMUSG00000026003
5.473295084884749,-4.620239023923713,2.5958464261947265,-1.7798583834932644,0.07509913994589545,NA,ACADM,ENSMUSG00000062908
5.777707878900456,-2.7451109709273136,2.3130845451888407,-1.1867750258576053,0.23531637225653496,NA,ACADS,ENSMUSG00000029545
9.64754897784957,-3.361114050415907,1.7493266694372704,-1.9213758694350223,0.05468433844373726,0.12935194928009897,ACADSB,ENSMUSG00000030861
30.174137655943614,-1.6218187831263389,1.0089106946026551,-1.6074948871119545,0.10794585009547773,0.2090117862269352,ACADVL,ENSMUSG00000018574
5.117274795741001,-5.198578993183394,3.6433654486649165,-1.4268618030311435,0.15361973268811674,NA,ACAN,ENSMUSG00000030607
381.38822779548053,0.41135343605878827,0.49676001590774516,0.8280727572389441,0.4076292967356885,0.5416435938838118,ACAP1,ENSMUSG00000001588
368.17514849161125,0.5739562291849949,0.45043421058653776,1.2742287679206505,0.20258235265854457,0.3248303240904249,ACAP2,ENSMUSG00000049076
18.65952083785757,-0.9358372940488409,1.2730058972809797,-0.7351397947548404,0.46225436066667225,0.5912963148233054,ACAP3,ENSMUSG00000029033
224.2179409385346,0.8629613092432304,0.4882764707622926,1.7673620600558193,0.0771676125757926,0.16432374322798454,ACAT1,ENSMUSG00000032047
2.160243937902832,-5.560666588824827,5.534555035381619,-1.0047179137755937,0.3150326997702346,NA,ACAT2,ENSMUSG00000023832
179.93445762243564,-0.20424914854094314,0.45872421148072734,-0.4452547814767444,0.6561356418666886,0.7554345932254927,ACBD3,ENSMUSG00000026499
9.213988758183813,-0.43730774239608017,2.004445094020974,-0.21816898038290902,0.8272974530039942,0.8885727346161482,ACBD4,ENSMUSG00000056938
347.9193649311016,0.7630588549050445,0.4202431767834022,1.8157554888709906,0.06940788797975923,0.15262774127164896,ACBD5,ENSMUSG00000026781
72.79410686778752,0.7964618569421771,0.6870313750768392,1.1592801811316098,0.2463419975189843,0.3758220564760668,ACBD6,ENSMUSG00000033701
2.308274831343569,-4.533753843062502,6.036888372914812,-0.7510083942256918,0.45264760396398274,NA,ACBD7,ENSMUSG00000026644
18.139645984179626,-1.8610060080072268,1.2551760051188312,-1.48266537953061,0.13816333718488324,0.2477317834159012,ACCS,ENSMUSG00000040272
2.102272038140121,-4.198483406359916,5.280163391847556,-0.7951427057810886,0.4265304951920048,NA,ACCSL,ENSMUSG00000075023
1.2511803018407508,-4.248647809165288,6.5367375307379145,-0.6499645716516431,0.5157151066297625,NA,ACD,ENSMUSG00000038000
65.80370529225185,-3.517009580507811,1.4166664201441181,-2.482595430016633,0.013042912670036757,0.0470598202987787,ACE,ENSMUSG00000020681
4.1106811272501,-5.4204709435909955,5.568303329548632,-0.9734510896392529,0.3303291576414469,NA,ACE2,ENSMUSG00000015405
1.800112247679861,-5.6002565080184405,5.804125638603073,-0.9648751348129503,0.33460735707968225,NA,ACER1,ENSMUSG00000045019
4.426118261135658,-4.97635002992861,2.79253976011494,-1.7820158197940161,0.074746651978546,NA,ACER2,ENSMUSG00000038007
39.8885860720999,0.21678879114337632,1.0524723915419396,0.20598050161274714,0.8368061421770945,0.8955878849585444,ACER3,ENSMUSG00000030760
2.519204417626053,-4.435689494581208,3.3973117588766186,-1.3056468788863662,0.1916726704940699,NA,ACHE,ENSMUSG00000023328
1731.901811602151,0.5158919705873208,0.254197691640074,2.0294911698796523,0.042408287468337955,0.10835691953642616,ACIN1,ENSMUSG00000022185
0.9028800254929601,-7.22551906352098,6.773282540725002,-1.0667677038536136,0.2860767457609995,NA,ACKR1,ENSMUSG00000037872
1.75279278483683,-5.7827963223128185,6.614136566140748,-0.8743085759547592,0.38195023023600166,NA,ACKR2,ENSMUSG00000044534
10.496136906124459,-1.3243312156745886,2.2173582640064105,-0.5972563104357049,0.5503362688358266,0.6663697029586455,ACKR3,ENSMUSG00000044337
1.1457363687092492,-4.914315173209556,6.617237276822273,-0.742653613226562,0.45769142046006317,NA,ACKR4,ENSMUSG00000079355
803.6107633002039,1.031995150744477,0.26884499084667607,3.838625177632675,1.23725133784493e-4,0.0011390210801129992,ACLY,ENSMUSG00000020917
2.009588066065479,-8.417957174693145,6.769167129280291,-1.2435735466304192,0.2136565571366594,NA,ACMSD,ENSMUSG00000026348
33.230771296016876,-1.910248435878234,0.9878307825013323,-1.9337810379235247,0.053140055156234836,0.12681813634300193,ACO1,ENSMUSG00000028405
321.4148062716606,1.3269293216300162,0.36119273252428963,3.673743135296285,2.390230215569983e-4,0.0019954034043722035,ACO2,ENSMUSG00000022477
0.45088105356658187,-6.2926918554249385,6.779928830773524,-0.9281353849708484,0.35333734659877303,NA,ACOT1,ENSMUSG00000072949
13.415627979205833,-0.49533023961678696,1.8664804842512392,-0.2653819548590108,0.7907152358836154,0.8618247619999128,ACOT11,ENSMUSG00000034853
2.800420049766474,-4.249175309244209,4.675275428055424,-0.9088609590240886,0.3634235240533537,NA,ACOT12,ENSMUSG00000021620
28.49605327875533,-4.915062660744222,1.4654067414187133,-3.3540603586863345,7.963498967456189e-4,0.005490115702677436,ACOT13,ENSMUSG00000006717
1.7644286933649644,-3.5605709355058113,6.49575945736422,-0.5481377441507943,0.5835973255916667,NA,ACOT2,ENSMUSG00000021226
1.517393733951131,-7.877351722576978,6.770622831176348,-1.1634604258716836,0.2446427454319472,NA,ACOT4,ENSMUSG00000052392
0.7905570055325429,-2.8933480872883677,6.514052314856937,-0.44417022575783716,0.6569195169765818,NA,ACOT6,ENSMUSG00000043487
82.2042912255973,1.889180797793492,0.7825803218533969,2.414040763661571,0.01577669718126543,0.053692613185232684,ACOT7,ENSMUSG00000028937
6.2751239198437565,-2.2983726862231024,2.0658078700424247,-1.1125781441504052,0.26588965144506954,NA,ACOT8,ENSMUSG00000017307
33.51898473525698,-0.4157715632570948,0.973377764161299,-0.4271430667160762,0.6692751263872414,0.7663994850977909,ACOT9,ENSMUSG00000025287
26.56606132095218,-1.643581259751385,1.0971201659742522,-1.4980868192244654,0.13411069516594776,0.24275767144835111,ACOX1,ENSMUSG00000020777
3.4318492173127755,-5.540951880883808,3.789565302839756,-1.4621602843818604,0.14369729209883966,NA,ACOX2,ENSMUSG00000021751
3.265024420347189,-3.9760072420139285,5.132861766713436,-0.7746180245488591,0.4385654033318485,NA,ACOX3,ENSMUSG00000029098
3.1679298334290653,-5.034412082308655,6.300458281883499,-0.7990549031623198,0.42425857728210375,NA,ACOXL,ENSMUSG00000027380
116.12510079845376,0.900142213095299,0.5416438693201876,1.6618709526336177,0.09653865197030159,0.19278117310633847,ACP1,ENSMUSG00000044573
48.69574628259547,0.42997414489040975,0.9026836402593793,0.4763287221721,0.6338402060344963,0.7366513182604437,ACP2,ENSMUSG00000002103
50.26060027715032,-1.7024545119981676,0.7890667096083253,-2.157554603771368,0.03096247742556536,0.08685810313586816,ACP5,ENSMUSG00000001348
5.13991475339411,-4.534410791211021,2.2900641601633276,-1.980036572812714,0.04769941928075615,NA,ACP6,ENSMUSG00000028093
4.513177519871048,-3.6501522667387816,2.6379042971308717,-1.3837318778808185,0.16644056875541458,NA,ACPP,ENSMUSG00000032561
1.5995696492519105,-7.920481015031063,6.770485545942644,-1.1698542093155457,0.24205964396617752,NA,ACPT,NA
0.9739982377672796,-4.91418802912479,6.6172339509424285,-0.742634772407421,0.45770283027786907,NA,ACR,ENSMUSG00000022622
5.012512273806963,-4.613829540848318,2.9721863947309712,-1.5523351930510203,0.12058204127805353,NA,ACRBP,ENSMUSG00000072770
2.1130711406458396,-5.005414105101978,6.303133277780466,-0.7941152256365652,0.4271283546203675,NA,ACRC,NA
1.0181255585363134,-2.390974773311956,6.491311109710355,-0.36833464502037133,0.7126237225955994,NA,ACRV1,ENSMUSG00000032110
17.656820034871277,-1.52477018570311,1.3536079183850738,-1.12644892586196,0.25997554752543983,0.39007383406928525,ACSBG1,ENSMUSG00000032281
3.2510261251646035,-5.053899243986161,5.187409499553594,-0.9742626342533934,0.3299261524616417,NA,ACSBG2,ENSMUSG00000024207
12.924991076444838,-4.298383750075656,1.693048892849111,-2.5388420666589333,0.011122001782564114,0.04214562746281453,ACSF2,ENSMUSG00000076435
7.0482858159220205,-3.561313139498854,2.515196930192219,-1.415918211711036,0.1567994521703643,0.27117081728286535,ACSF3,ENSMUSG00000015016
17.443679427478333,-4.793553745172347,1.8970909442493387,-2.5267917490740603,0.011510973626617816,0.0430846051880882,ACSL1,ENSMUSG00000018796
51.47147404847103,-6.1239606599281124,1.0264855624064275,-5.965949141624056,2.4321603816064836e-9,7.339970105285262e-8,ACSL3,ENSMUSG00000032883
3094.1582591152905,1.9120934387136594,0.2487419242289068,7.687057357303547,1.5055765008687548e-14,1.0240167335013308e-12,ACSL4,ENSMUSG00000031278
47.01485751247762,-5.406457498336689,1.182123461639667,-4.573513405137607,4.796129779023568e-6,6.756093787638454e-5,ACSL5,ENSMUSG00000024981
5.305832034875655,-4.914875457286543,3.161116378805289,-1.5547910511108956,0.11999584111300927,NA,ACSL6,ENSMUSG00000020333
