baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ID
10.724600677347754,-6.0199401977199,2.1723290457370457,-2.7711916891841795,0.005585153634732276,0.024698248533212015,ABCA5
6.792330312223694,-4.924371061128578,3.615449940579529,-1.3620354705669742,0.17318669125303515,0.29090001918174757,ABCA6
23.78624158134716,-4.2830839701520835,1.307592515316311,-3.275549469718394,0.0010545664323745533,0.007246950797565762,ABCA7
6.9471230217352264,-5.642774132606835,3.1477232964776714,-1.7926525304562655,0.0730285012513652,0.15301627787488545,ABCA8
7.273683576081872,-5.670636577326075,2.8236779318734153,-2.0082448190413125,0.04461728247317669,0.10766267208380523,ABCA9
0.4313965680833294,-5.573054545775607,6.7830260974722565,-0.8216177360503516,0.411294491804785,NA,ABCA9-AS1
215.3063699534929,1.592358325804334,0.5442351213832719,2.9258646920049327,0.0034350030220267956,0.017507706423887485,ABCB1
4.020760653476924,-5.2277405311824126,3.2100576888741745,-1.6285503370551189,0.10340824491816257,NA,ABCB10
5.030913203005035,-4.18323284396023,4.186667759424956,-0.9991795586222496,0.31770771632841044,NA,ABCB11
8.542751246024789,-4.2241604918190765,1.8261321694180466,-2.313173472632726,0.02071310343458584,0.062064470230016086,ABCB4
6.973193536805753,-7.273781886185647,3.3656340656574844,-2.1611921392187052,0.030680500386908446,0.08233405211435113,ABCB5
14.927068972197246,-3.7083937548663344,1.4422146153133866,-2.5713189392831923,0.010131197619507207,0.03762662392183728,ABCB6
1523.310121947086,0.5248118464446515,0.271699791726657,1.9315872239336767,0.053410474012608844,0.12209256587682896,ABCB7
5.772822040933541,-1.7052765345350007,2.341279463688768,-0.7283524077250811,0.46639788874831234,NA,ABCB8
99.51605891544217,1.0694106363781841,0.6149820426104662,1.7389298585675226,0.08204710140294981,0.1668028735637931,ABCB9
28.319105210393328,-3.5288482256928893,1.1305635618394225,-3.1213178496142815,0.0018004359087153555,0.010976035365907525,ABCC1
15.544538254452377,-3.2341796638300058,1.5589384521720204,-2.0746038173116608,0.03802326803207481,0.09599558582945424,ABCC10
4.875641839231084,-3.6474765879011675,3.6276122169595446,-1.0054758804837944,0.3146677578474046,NA,ABCC11
6.048935360043033,-9.563033527758305,4.953219947641598,-1.9306700749906334,0.05352386588264813,NA,ABCC12
2.106682652983603,-3.452391906000472,6.259738054647565,-0.5515233825858306,0.5812749421923973,NA,ABCC13
5.177577256664769,-6.806377860454204,3.7989434429960096,-1.791650221327434,0.07318901301101903,NA,ABCC2
6.013990675232017,-5.062565476171358,2.6852687852390096,-1.8853105149102423,0.05938792735797049,NA,ABCC3
11.759588097958567,-3.150971505366094,1.584065544675537,-1.9891673775478182,0.046682731379486905,0.11108783649938477,ABCC4
222.27480220799586,-1.7262359982117257,0.43784334993081614,-3.942588139078712,8.060701238241272e-5,8.766734019729231e-4,ABCC5
0.7787945470695504,-6.6507266099411515,6.774052932931117,-0.9817943077488468,0.32620119303179085,NA,ABCC5-AS1
5.303623593639321,-5.891528727408289,4.1679682445418305,-1.4135253393841352,0.15750131625167887,NA,ABCC6
1.8270491311923123,-7.72475093666883,6.769807210864647,-1.141059220160897,0.2538452799088777,NA,ABCC6P1
0.6062134759362363,-3.660980503116174,6.622495312685703,-0.5528098292653213,0.5803936371569416,NA,ABCC6P2
6.424329929394425,-5.14079498778664,3.7327990888548426,-1.3771957358047218,0.1684517398636058,NA,ABCC8
8.000285590656983,-5.915111488720318,3.365923030210048,-1.7573519761535337,0.07885783356814352,0.16183015539662182,ABCC9
29.011742004827923,-0.8356432362672199,1.0374499795596817,-0.8054780979627439,0.42054384024281427,0.5580717181090579,ABCD1
9.274698476497717,-5.336049046238023,2.6491539054656603,-2.014246524231316,0.04398365731404881,0.1064437208603932,ABCD2
159.89522072566058,-0.10216019559706827,0.5389636620943856,-0.18954931989306828,0.8496623039531981,0.9010731019582787,ABCD3
32.99175950539223,0.3882732489099014,1.136241231848823,0.34171726744867953,0.7325636760070628,0.8145157183272381,ABCD4
1175.5210454892576,0.48384738521306664,0.2747014787809571,1.7613570460568195,0.07817799034780397,0.16081094626739428,ABCE1
137.65022962454182,0.012589401667793779,0.5233934457540649,0.024053418646952946,0.9808099990949538,0.9867203517346337,ABCF1
541.7970391887443,-0.35359705188841434,0.3447297322705912,-1.0257225263380032,0.3050223931643643,0.4427872738177194,ABCF2
60.81682168900578,-0.07344371360541761,0.7829972653830273,-0.09379817382821938,0.9252694823646757,0.9505078970098798,ABCF3
146.13873324305504,-0.4925198549190974,0.7060707264430613,-0.6975503111426826,0.48545846530633574,0.6160873910432314,ABCG1
10.233462171262742,-4.0315234619627764,1.841883705231888,-2.188804564865413,0.028611047811074576,0.07809556446544884,ABCG2
6.3322168025217636,-4.442241562129195,2.1512385366637052,-2.0649693125238175,0.03892590398466321,NA,ABCG4
6.111777668403614,-4.633399461236929,3.900202012992605,-1.187989608179743,0.23483750385776747,NA,ABCG5
2.604941380900293,-5.891159559604165,5.8461057223777795,-1.0077066408590472,0.31359531597742013,NA,ABCG8
2.5499226968199924,-7.5732477139323855,4.524906893076129,-1.6736803414719388,0.094193439334267,NA,ABHD1
2.4640638035814315,-7.651373734107281,4.187553817023643,-1.827170245072956,0.0676741761707911,NA,ABHD10
7.32849426278961,-3.484692785455289,2.1458841071718697,-1.6238960779889828,0.10439798976454803,0.19909673126471872,ABHD11
0.49187024025445286,-5.987875825888705,6.7787663266644325,-0.8833282543366716,0.37705894230439163,NA,ABHD11-AS1
70.58655513611882,1.7747474137015968,0.7217484545174313,2.458955613404412,0.013934184423626912,0.04683932522614739,ABHD12
2.066595763657302,-3.7679122945701944,6.326002971631449,-0.5956229093579553,0.5514271686391901,NA,ABHD12B
19.89706152651939,-0.6160338580068219,1.2659033054744095,-0.4866357922779554,0.6265164541965444,0.734319825559067,ABHD13
1.7296696161777647,-5.9884280993371215,5.367053633360262,-1.1157757139065188,0.26451815189180994,NA,ABHD14A
0,NA,NA,NA,NA,NA,ABHD14A-ACY1
2.462269261976254,-3.73350077495663,3.766239391827937,-0.9913073457459066,0.32153552717743955,NA,ABHD14B
4.5439514511672,-5.420456798119729,3.6630133256803243,-1.4797808023570316,0.1389317535640963,NA,ABHD15
140.01933166742705,-0.9003865363932217,0.5930605720195113,-1.518203331789859,0.12896314785648086,0.23274656030969634,ABHD16A
1.1660787418031997,-6.862262233650328,6.772950253777903,-1.013186569593156,0.31097105427889815,NA,ABHD16B
40.664828284369555,-0.7290040357810227,0.9323874207847991,-0.7818681585894984,0.4342920596436617,0.5712475888129392,ABHD17A
557.9374148030237,0.7440380088112515,0.36184709689022904,2.0562221314075235,0.039761109984226745,0.09910019845587535,ABHD17B
228.44775732887135,0.23356640112985522,0.47496240352798874,0.4917576620695443,0.6228906697534486,0.731292743028846,ABHD17C
915.6162959876206,0.9756369200205064,0.2936422533532554,3.3225358710444257,8.920320121958041e-4,0.006328605983018574,ABHD2
2.4815231790419263,-8.075551515414748,5.255550256845319,-1.536575833310013,0.12439721433080933,NA,ABHD3
35.77836518912726,1.308909003355952,1.0167306148441484,1.2873705033034644,0.1979651802925565,0.3228802171056478,ABHD4
36.17893854732178,0.7050850438375541,0.9195574697970845,0.7667656095416665,0.44322088693572326,0.5789759443216542,ABHD5
45.59261816110026,-0.3456560054530118,0.9129124196684397,-0.37862997370388546,0.704962660753884,0.7951769418454083,ABHD6
5.193620845898415,-5.090373142343876,2.640226183934637,-1.928006461460764,0.053854322479606115,NA,ABHD8
2388.0038503549613,1.3684315438518972,0.23177086582009493,5.9042431369009964,3.542693659125148e-9,1.1827146523540879e-7,ABI1
524.0615209598923,0.27793713565349676,0.4987572613962364,0.5572593266620941,0.5773502608377062,0.6943531930827233,ABI2
73.50931382130904,-1.271517993959777,0.8679415498287417,-1.464981131748638,0.14292606566364321,0.2514726182352209,ABI3
12.770496739896888,-4.96110958346592,1.862576232326102,-2.663573977463556,0.007731540973995632,0.03114501172329715,ABI3BP
247.79579126556757,-0.308812420593291,0.4420961060000197,-0.698518752828095,0.48485283436479637,0.6156239526888763,ABL1
682.2380512541582,-0.08061191644479086,0.43407202399784967,-0.18571092350607282,0.8526714616228266,0.9030034512236161,ABL2
1294.6838565349692,-0.3803244549031829,0.34665300180639147,-1.0971330204017595,0.27258324746050483,0.4082030426150248,ABLIM1
8.303784196250334,-5.016384098299629,2.0890006602000217,-2.401331983216947,0.01633550884484141,0.052758093696473156,ABLIM2
7.475196949188263,-6.560897944061275,2.7662259276739976,-2.371786728778895,0.01770230548032147,0.05577724579502056,ABLIM3
1.75049873661016,-4.0480201260952065,5.764910558067804,-0.7021826419197665,0.4825652692360952,NA,ABO
2179.6181423263574,1.5597793359256207,0.23142791276333743,6.739806436057178,1.5859777109635848e-11,8.212841396433017e-10,ABR
1.534811912172163,-7.402937777909774,6.770767477729011,-1.0933675986156888,0.274232433782618,NA,ABRA
50.16112989883967,-2.6616055992059207,1.3259755393907997,-2.007281069776564,0.04471974364406034,0.10782427078623437,ABRACL
1.8736756516119866,-6.795583090587356,5.250950457797119,-1.2941624845263238,0.19560930215268493,NA,ABT1
4.092086028271933,-3.961100007586333,2.5684432016234577,-1.5422182608837163,0.12302056403875701,NA,ABTB1
141.47495446200756,0.03882167123889315,0.5770498529527005,0.06727611321664313,0.9463618926886272,0.9646731115047701,ABTB2
28.13906250741677,-0.4872443868217116,1.1088342263548732,-0.43942040680278666,0.6603569426574634,0.7610271700963318,ACAA1
6.012711858610991,-5.484642152111161,2.5017000413656856,-2.192366015678314,0.028353088472390927,NA,ACAA2
837.4224264629119,-0.09502231175655837,0.2849704447729853,-0.3334461994199278,0.7387974944300397,0.819647031556346,ACACA
12.589980104596739,-5.27097914730234,1.8024401127426077,-2.9243574363655136,0.0034516814777917717,0.01755503626595659,ACACB
5.894786640923139,-4.945995479976421,2.3251161051337297,-2.1272036562199768,0.03340316548441268,NA,ACAD10
0.45088105356658187,-5.862366520391809,6.779928830773522,-0.8646649052985667,0.38722273699562243,NA,ACAD11
22.98918785834931,-0.24496229526280833,1.505212940375164,-0.16274261846417104,0.8707210895992918,0.9159032262410113,ACAD8
15.007447842477667,-4.561049180221295,1.6735088000541776,-2.7254408103940877,0.006421568908457547,0.027412694921609214,ACAD9
25.200962927380594,-3.661599491811627,1.2293980766844064,-2.978367675412901,0.0028978812823069913,0.015536052945262306,ACADL
5.473295084884749,-5.18987859653838,2.694199842103291,-1.926315381448014,0.05406500598369391,NA,ACADM
5.777707878900456,-1.1627724178693264,2.2854262645461096,-0.5087770434371268,0.6109085123319088,NA,ACADS
9.64754897784957,-3.345802023509868,1.7657739390258587,-1.8948076815289723,0.058117885167701756,0.12969794451969488,ACADSB
30.174137655943614,-2.08455465240269,1.0423610932057963,-1.9998392744990248,0.04551762213632797,0.10914170169705159,ACADVL
5.117274795741001,-4.768247533907709,3.6433662966785496,-1.3087477748956096,0.1906198027663369,NA,ACAN
381.38822779548053,0.32913910317808437,0.49755234263146614,0.6615165380135204,0.508281112289255,0.6373794795547978,ACAP1
368.17514849161125,0.3871094312686321,0.45118026345309353,0.857992830417498,0.3908964223702023,0.5310195492668723,ACAP2
18.65952083785757,-1.0904506447668074,1.2786703026262727,-0.8528004775954527,0.3937699590397055,0.5338121979306673,ACAP3
224.2179409385346,-0.06416752063210936,0.49101625508986807,-0.13068308832334913,0.8960260111643881,0.9312168769964425,ACAT1
2.160243937902832,-7.5728950681769005,5.719479558481644,-1.3240531748988862,0.18548538524842437,NA,ACAT2
179.93445762243564,-0.3620027145224943,0.46366171120019184,-0.7807474841635026,0.434951026750974,0.5716965182879113,ACBD3
9.213988758183813,-1.1537978671131353,2.014587488209564,-0.5727216484097977,0.5668331771842798,0.6864360320033919,ACBD4
347.9193649311016,0.2227461405616474,0.4215607563100739,0.5283844314906039,0.5972325409034815,0.7103563864044802,ACBD5
72.79410686778752,-0.5610914808836921,0.7036444015935922,-0.7974077241472388,0.42521427475035917,0.5627944960898597,ACBD6
2.308274831343569,-5.688310061706034,6.150686073783206,-0.924825294848324,0.3550567907813603,NA,ACBD7
18.139645984179626,-0.7387815914442218,1.2429686413705898,-0.5943686484556732,0.5522655728803186,0.6740123523868136,ACCS
2.102272038140121,-3.7681480969938725,5.280163996641069,-0.7136422466027471,0.47544842701586576,NA,ACCSL
1.2511803018407508,-7.260818324856052,6.771264464795164,-1.0722987357244949,0.2835858744586537,NA,ACD
65.80370529225185,-2.298167820698385,1.3882638170382544,-1.6554258581782642,0.09783814434042125,0.1896823755623483,ACE
4.1106811272501,-9.017603920260054,5.871467112080887,-1.535834868546876,0.12457888550348357,NA,ACE2
1.800112247679861,-5.169896674148947,5.804124242254254,-0.8907281199309786,0.3730750452656787,NA,ACER1
4.426118261135658,-5.545981509652297,2.9730175055808057,-1.8654385651082264,0.062119955952284346,NA,ACER2
39.8885860720999,-0.8172650990519387,1.060422956026212,-0.7706972905552011,0.44088637829676414,0.5767530431744952,ACER3
2.519204417626053,-3.0053670363287552,3.3198597261277394,-0.905269283721874,0.3653227449288296,NA,ACHE
1731.901811602151,-0.03669899558071809,0.25481454533299813,-0.14402237334120355,0.8854828024479694,0.923902720264544,ACIN1
0.9028800254929601,-4.35263901205229,6.617887951206485,-0.6577081758023381,0.5107256677876821,NA,ACKR1
1.75279278483683,-7.795020242316785,6.769624543603665,-1.1514700988376045,0.24953888969293334,NA,ACKR2
10.496136906124459,-1.7684443152846328,2.2526310990876435,-0.7850572230849893,0.43242001878893144,0.5694373719465858,ACKR3
1.1457363687092492,-6.9265450087927025,6.772646101228162,-1.0227236009772653,0.3064385492725267,NA,ACKR4
803.6107633002039,1.259371515818074,0.2689839880119576,4.681957186842248,2.841488351618887e-6,4.7000589540207875e-5,ACLY
2.009588066065479,-5.545082062927391,6.613669819988821,-0.8384274107800508,0.40179070009572704,NA,ACMSD
33.230771296016876,-2.3729839304836395,1.005046060409121,-2.361069829493861,0.018222299030065687,0.056798233023262194,ACO1
321.4148062716606,0.9860651518312934,0.3623018776593425,2.7216672411464833,0.006495350980224375,0.02760786207245461,ACO2
0.45088105356658187,-5.862366520391809,6.779928830773522,-0.8646649052985667,0.38722273699562243,NA,ACOT1
13.415627979205833,0.058751942889101315,1.8657964013940278,0.03148893568730482,0.974879615813252,0.9828510438573003,ACOT11
2.800420049766474,-4.233864103161739,4.693783919827571,-0.9020151279817058,0.3670488316184204,NA,ACOT12
28.49605327875533,-4.484715625073518,1.4654071250085514,-3.060388849308582,0.002210497923498942,0.012726770735798709,ACOT13
1.7644286933649644,-7.572721239519107,6.770234207604325,-1.1185316500592297,0.26333999679522896,NA,ACOT2
1.517393733951131,-7.446991586423886,6.770622831143937,-1.0998975680891196,0.271376754436694,NA,ACOT4
0.7905570055325429,-6.49045823530791,6.775002762698593,-0.9580008248915689,0.3380623426035932,NA,ACOT6
82.2042912255973,1.0887496459954926,0.787754995542022,1.382091706376763,0.16694354469152523,0.2828721058603114,ACOT7
6.2751239198437565,-2.283061048486881,2.0866916348485764,-1.0941056217214167,0.2739086571416662,NA,ACOT8
33.51898473525698,-0.4086344084645564,0.9795358972419606,-0.4171714478408925,0.6765530078585483,0.7721142140774867,ACOT9
26.56606132095218,-1.8246670920377464,1.1061849558076775,-1.6495135668388035,0.0990424661012342,0.1913642076660508,ACOX1
3.4318492173127755,-5.110591633564491,3.7895641938829505,-1.3485961372059405,0.17746672208779682,NA,ACOX2
3.265024420347189,-4.545641185861052,5.166532349157506,-0.8798243925836057,0.37895444834842384,NA,ACOX3
3.1679298334290653,-8.631516802702437,6.569906629486979,-1.313795962329596,0.1889148767638948,NA,ACOXL
116.12510079845376,0.6551959681248141,0.5438491917352389,1.2047383320260259,0.2283043331811448,0.3588145702039927,ACP1
48.69574628259547,1.2945839798848937,0.9012206858870129,1.4364783234094531,0.1508662801318742,0.2622535336871832,ACP2
50.26060027715032,-0.9909246079352675,0.7861048198685433,-1.2605502254788048,0.20747094142226374,0.3341976246239858,ACP5
5.13991475339411,-5.689004727834416,2.575239178618042,-2.2091170307867567,0.027166501834767633,NA,ACP6
4.513177519871048,-5.0271389873857615,2.7752142989175956,-1.8114417287870253,0.07007250148549773,NA,ACPP
1.5995696492519105,-5.047638277000216,6.615021750289646,-0.7630569433546004,0.44542943667339546,NA,ACPT
0.9739982377672796,-6.926415525970308,6.772646529987553,-1.022704417734176,0.3064476220080245,NA,ACR
5.012512273806963,-5.7684147085484465,3.1970775659915884,-1.8042773719064729,0.07118783527231194,NA,ACRBP
2.1130711406458396,-5.575031842580599,6.385110764391635,-0.8731300126649848,0.3825922167874945,NA,ACRC
1.0181255585363134,-4.282460786112134,6.618261482619715,-0.6470673298959777,0.5175883683392788,NA,ACRV1
17.656820034871277,-1.0944223340896828,1.353607931150765,-0.8085224006919519,0.41878991600748894,0.5568793834975567,ACSBG1
3.2510261251646035,-6.208464696698965,5.319425082937345,-1.1671307706942458,0.24315756309978143,NA,ACSBG2
12.924991076444838,-4.605001023144269,1.7731106954824745,-2.5971311519787657,0.00940060227135538,0.03577331486477366,ACSF2
7.0482858159220205,-8.74348833772912,3.202722978793993,-2.730017049748567,0.0063331050094993825,0.02719127667967392,ACSF3
17.443679427478333,-7.17052459735324,2.3200960031379974,-3.0906154692111434,0.001997421238110249,0.011875079689586959,ACSL1
51.47147404847103,-5.956646227494643,1.059740786628136,-5.620852101434532,1.9001789461168285e-8,5.515360163983686e-7,ACSL3
3094.1582591152905,2.033356539026388,0.24879380835302692,8.17285828970932,3.0116765975191084e-16,2.7448420509789154e-14,ACSL4
47.01485751247762,-5.5610673478176835,1.3207197558357446,-4.210633878417809,2.5465515929485563e-5,3.32695158429903e-4,ACSL5
5.305832034875655,-6.806423100006912,3.4143082494697374,-1.9934998842192968,0.046206736206527856,NA,ACSL6
3.075306919950127,-6.169505658881438,6.504461558876008,-0.9485036698329798,0.34287310544716193,NA,ACSM1
2.944617332866254,-6.026611179677661,5.5463715994016445,-1.0865862612465105,0.2772196994855226,NA,ACSM2A
1.9706190950989744,-5.419769038435081,6.570811341920582,-0.8248249350666851,0.4094709880302587,NA,ACSM2B
3.018554481663232,-8.158300447254991,4.332330033616961,-1.8831207188626433,0.059684009996909454,NA,ACSM3
2.7315546884793616,-4.604820394147595,4.134490419766451,-1.113757664580031,0.2653831635172751,NA,ACSM4
2.7396713994268986,-5.914689774528453,5.718341769205631,-1.0343365285335329,0.3009788656276934,NA,ACSM5
1.9577387182761854,-7.957263470412875,6.769235257265427,-1.175504051491243,0.23979311723316965,NA,ACSM6
11.988932096561935,-2.613234224021825,1.5821814598574966,-1.6516653053545407,0.09860279909204785,0.19067810543707278,ACSS1
589.4825860540725,-0.30825205340602896,0.5193346616449847,-0.5935518581210144,0.5528118883934485,0.6744899583226727,ACSS2
3.2722295983806613,-8.286087714998962,4.310464964295154,-1.9223187715559824,0.054565659408372255,NA,ACSS3
188.07749982120498,0.24235406586472072,0.5487346522271156,0.4416598530475398,0.6587353653874416,0.7601562572981948,ACTA1
30.89933107455094,-7.491251412490815,2.2996613404093353,-3.257545483265543,0.0011238024714475849,0.007615119497972705,ACTA2
0.8510306777036664,-6.7248165895625895,6.773648216695292,-0.9927909413700663,0.3208118453793148,NA,ACTA2-AS1
53050.4988682956,1.7905977425233588,0.26850201699646503,6.668842798849191,2.578282338805932e-11,1.3127634209987299e-9,ACTB
157.7207563477062,-3.076651588114847,0.7778867096098012,-3.9551409608966557,7.648953945664539e-5,8.450008031610498e-4,ACTBL2
122.70201987597694,-1.6286010012238907,0.7301489497199437,-2.2305051617872733,0.025713925160659134,0.07248893099729271,ACTC1
12932.175620014794,2.0032013302590292,0.24228559603334784,8.267934054087604,1.3630024603721105e-16,1.3215323855139803e-14,ACTG1
22.159990694486275,-4.604983651202978,1.8783601793101272,-2.4515977829631526,0.014222353837252644,0.04758536449071975,ACTG1P17
194.95537310630667,2.347572571855872,0.48472824133553205,4.843069521569029,1.278485303439078e-6,2.339782139667421e-5,ACTG1P20
6.712983299761452,-6.863161608110988,2.810806355615344,-2.441705596118342,0.014618062107715282,0.048570549781158254,ACTG1P4
483.9086409194195,-0.6550764834074063,0.4399104089905945,-1.4891133967721417,0.1364575106200041,0.2427316110646614,ACTG2
1.0559766111430218,-7.046688911323528,6.772112228996166,-1.040545205549268,0.298086673240883,NA,ACTL10
442.30082854584526,0.6237828577151612,0.35756215019679727,1.7445438712454315,0.08106429841600508,0.16528411985759964,ACTL6A
1.6309431431330133,-5.208206117464431,6.614533606663228,-0.7873882615424137,0.4310546162044962,NA,ACTL6B
1.3584636863390898,-6.988023331776305,6.772367561048557,-1.0318434829155019,0.3021454455066979,NA,ACTL7A
0.7280631176400532,-6.490391913114343,6.775003178516596,-0.9579909768448892,0.3380673085490475,NA,ACTL7B
1.3041475679898409,-3.8184215475110186,6.536738265051351,-0.5841478414282236,0.5591208498317073,NA,ACTL8
0.6558269870059372,-6.402841868642829,6.775568339814204,-0.9449896374033775,0.34466416647881176,NA,ACTL9
2766.254533942995,-1.9915357303526255,0.3751698317726262,-5.308357873400671,1.1061729056458993e-7,2.65306838475177e-6,ACTN1
0.6881918493119784,-3.867396460171909,6.62088312373374,-0.5841209379317593,0.5591389488629255,NA,ACTN1-AS1
52.02829057606666,-3.265319234456113,1.0178230922488969,-3.2081402547483338,0.0013359632961127718,0.008697121057694145,ACTN2
15.09907949877794,-4.733733036259635,1.6322299515870038,-2.9001630754643766,0.0037296856357951686,0.018505948169555777,ACTN3
2727.8500516897116,1.4154245739078408,0.22696100692266966,6.2364218113911765,4.476929187440769e-10,1.7796412175667412e-8,ACTN4
848.7976857943656,0.46460483591293145,0.3060696687765184,1.517970852094364,0.12902174683886306,0.2328062167272615,ACTR10
282.1010532459532,0.6820819418997249,0.4103887465311607,1.6620386101350726,0.09650503318428437,0.18777687285259773,ACTR1A
90.58338187909662,1.2158105943206527,0.6333773157500721,1.9195676322585673,0.05491253580057602,0.12452219201089595,ACTR1B
1956.4263801368813,1.8272492717844808,0.2500927045157247,7.306287783655008,2.746236764720319e-13,1.7502938373189504e-11,ACTR2
13393.961099276912,1.1723348699102194,0.25458423083757464,4.604899785243069,4.126645352991988e-6,6.586733055546231e-5,ACTR3
