"baseMean","log2FoldChange","lfcSE","svalue"
"ACOT12",2.80042004976647,-0.128131297713856,0.682028681357909,0.223955861340257
"ACOT13",28.4960532787553,-0.639475151785635,0.842717335906944,0.0715036847002176
"ACOT2",1.76442869336496,-0.0553295485507398,0.673187674295666,0.287314359325016
"ACOT4",1.51739373395113,0.0110847284043665,0.669114311019373,0.383544720866944
"ACOT6",0.790557005532543,-0.034051456383638,0.672521657655871,0.349254285037121
"ACOT7",82.2042912255973,2.72101937587226,0.765121519781874,2.42662743515852e-05
"ACOT8",6.27512391984376,-0.042670240928216,0.62228624957406,0.301100085467478
"ACOT9",33.518984735257,0.158723559415336,0.488312589669318,0.172727380200004
"ACOX1",26.5660613209522,-0.259032432002086,0.552031411336394,0.133446946363988
"ACOX2",3.43184921731278,0.03863591999339,0.663935087728296,0.312398096681473
"ACOX3",3.26502442034719,-0.0632903464586188,0.67420155759658,0.278029968414581
"ACOXL",3.16792983342907,-0.0532500485428896,0.674316014097913,0.289796454898084
"ACP1",116.125100798454,0.0548488409136276,0.347350657406741,0.238103131334577
"ACP2",48.6957462825955,1.03233255918312,0.641869523671711,0.0118898889470433
"ACP5",50.2606002771503,-1.11248125291051,0.567536845075294,0.00484249958219958
"ACP6",5.13991475339411,-0.386811967066689,0.794721872247953,0.128652164791364
"ACPP",4.51317751987105,-0.141269904855622,0.665033337143917,0.213474461034894
"ACPT",1.59956964925191,-0.0470647818577821,0.671778316377413,0.299642076781747
"ACR",0.97399823776728,-0.0338778409609026,0.672502363604754,0.352491244627743
"ACRBP",5.01251227380696,-0.38908778179761,0.82260240595478,0.132581301484579
"ACRC",2.11307114064584,-0.0443157748427922,0.672895539180217,0.303743617567254
"ACRV1",1.01812555853631,-0.0305583165024512,0.671525520477202,0.369055621709956
"ACSBG1",17.6568200348713,0.287240070171091,0.664752864183408,0.143551391978421
"ACSBG2",3.2510261251646,-0.0627772413862984,0.67507179442614,0.278787213235468
"ACSF2",12.9249910764448,-2.55163729289494,1.59786189545207,0.0123786910347447
